,Talotyyppi,m2,Vh,em2,Rv,Krs,Hissi,Kunto,Tontti,postcode,X,Y,PA,Asukkaat,vaestontiheys
11618,ok,8000,150000,1875,2016,1/1,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11619,rt,11800,124000,1051,1975,2/2,ei,tyyd.,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11620,rt,11800,126000,1068,1976,1/2,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11621,rt,9600,110000,1146,1988,1/1,ei,,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11622,rt,9400,181000,1926,2004,1/1,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11623,ok,13500,220000,1630,2016,,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11624,ok,16400,220000,1341,2002,,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11625,ok,15000,210000,1400,2003,-1/2,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11626,ok,17500,250000,1429,2000,-1/2,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11627,ok,12200,155000,1270,1979,1/1,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11628,ok,15500,160000,1032,1949,-1/2,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11629,ok,18800,290000,1543,2012,1/2,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11630,ok,12000,176000,1467,1976,1/1,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11631,ok,14300,220000,1538,2004,-1/2,ei,hyvä,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11632,ok,10000,101500,1015,1988,,ei,tyyd.,oma,15880,412819,6763183,112150490,4735,4.222005628330291e-05
11633,rt,10500,218500,2081,1986,1/2,ei,hyvä,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11634,rt,11600,220000,1897,1981,1/2,ei,hyvä,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11635,rt,10700,170000,1589,1983,1/2,ei,tyyd.,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11636,kt,10550,210000,1991,1974,1/3,on,tyyd.,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11637,kt,7500,91000,1213,1983,1/7,on,hyvä,vuokra,15900,425080,6762593,3341412,1693,0.0005066720296688945
11638,kt,7100,190000,2676,1972,2/3,on,tyyd.,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11639,rt,14000,225000,1607,1975,1/2,ei,hyvä,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11640,rt,17000,260000,1529,1961,2/2,ei,hyvä,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11641,rt,10000,217500,2175,1984,2/2,ei,hyvä,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11642,rt,11700,285000,2436,2007,2/2,ei,hyvä,vuokra,15900,425080,6762593,3341412,1693,0.0005066720296688945
11643,kt,12300,345000,2805,1982,1/5,on,hyvä,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11644,ok,12500,85000,680,1962,3/3,ei,tyyd.,oma,15900,425080,6762593,3341412,1693,0.0005066720296688945
11645,kt,2800,60000,2143,1972,1/3,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11646,kt,3150,63500,2016,1979,3/5,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11647,kt,2850,57000,2000,1974,3/4,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11648,kt,5900,141000,2390,2004,1/4,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11649,kt,5150,65000,1262,1975,2/8,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11650,kt,5150,55616,1080,1977,6/8,on,tyyd.,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11651,kt,5150,62500,1214,1975,2/3,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11652,kt,5150,81500,1583,1975,4/8,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11653,kt,6050,55000,909,1974,2/5,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11654,kt,5000,45000,900,1970,2/3,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11655,kt,4200,87000,2071,1973,6/7,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11656,kt,5150,59000,1146,1975,3/5,on,hyvä,vuokra,15950,423910,6764565,8721082,3860,0.00044260563081507546
11657,kt,7000,115000,1643,1974,1/4,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11658,rt,8750,116000,1326,1982,1/2,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11659,rt,8700,130000,1494,1976,,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11660,rt,7600,95000,1250,1975,1/1,ei,tyyd.,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11661,kt,7400,126000,1703,1992,3/5,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11662,kt,6800,75000,1103,1977,1/8,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11663,kt,6800,86500,1272,1977,3/8,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11664,kt,7400,125500,1696,1992,3/4,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11665,ok,26000,495000,1904,2002,,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11666,rt,10000,170000,1700,1978,2/2,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11667,ok,14700,170000,1156,1978,,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11668,ok,11900,150000,1261,1975,2/2,ei,tyyd.,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11669,ok,11900,132000,1109,1976,-1/2,ei,tyyd.,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11670,kt,10750,142000,1321,1966,3/3,on,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11671,ok,20000,165000,825,1977,-1/2,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11672,ok,18100,235000,1298,1992,-1/2,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11673,rt,13700,233000,1701,1977,1/2,ei,hyvä,oma,15950,423910,6764565,8721082,3860,0.00044260563081507546
11674,rt,4300,62000,1442,1979,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11675,kt,3400,40000,1176,1984,,on,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11676,kt,3000,35000,1167,1982,2/3,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11677,rt,5700,36000,632,1972,1/1,ei,huono,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11678,rt,6000,55000,917,1981,1/1,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11679,kt,4600,73000,1587,2020,4/4,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11680,rt,5600,95000,1696,1988,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11681,kt,5400,88000,1630,2020,3/4,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11682,kt,6400,107000,1672,2006,3/4,on,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11683,rt,6350,84000,1323,1989,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11684,rt,4900,67000,1367,1993,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11685,rt,4100,110000,2683,2018,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11686,kt,5800,52962,913,1969,1/3,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11687,kt,4550,40000,879,1982,3/3,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11688,kt,4500,55000,1222,1989,2/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11689,ok,6000,66000,1100,1942,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11690,kt,10400,152000,1462,1971,2/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11691,rt,7550,142000,1881,2006,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11692,kt,7150,60500,846,1974,6/6,on,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11693,kt,7150,80000,1119,1974,5/6,on,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11694,rt,7800,97000,1244,1989,1/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11695,rt,7600,90000,1184,1990,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11696,ok,6000,85000,1417,1937,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11697,ok,8500,120000,1412,1987,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11698,ok,10600,143000,1349,1970,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11699,ok,12300,75000,610,1973,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11700,ok,10400,175000,1683,2014,,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11701,ok,10950,230000,2100,2012,-1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11702,rt,11000,190000,1727,2014,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11703,ok,19100,193000,1010,1991,1/2,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11704,ok,12100,222000,1835,2003,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11705,ok,7800,38000,487,1959,-1/3,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11706,ok,10200,171000,1676,1928,2/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11707,rt,9700,116000,1196,1989,1/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11708,ok,18600,265000,1425,1997,,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11709,ok,10700,184000,1720,1990,1/1,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11710,ok,11500,93000,809,1981,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11711,ok,10050,165000,1642,1996,-1/1,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11712,ok,9000,95000,1056,1951,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11713,ok,12400,150000,1210,1964,2/2,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11714,ok,8500,131000,1541,1954,1/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11715,ok,14600,170000,1164,2019,-1/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11716,ok,11700,105000,897,1972,,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11717,ok,15000,169000,1127,1986,1/2,ei,hyvä,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11718,ok,40000,208000,520,1872,3/3,ei,tyyd.,oma,16300,428951,6741259,244743169,10563,4.3159529408561346e-05
11719,ok,15000,165000,1100,1986,,ei,hyvä,oma,16330,437132,6748955,39143121,348,8.890451019477982e-06
11720,ok,7000,116000,1657,1936,-1/2,ei,hyvä,oma,16330,437132,6748955,39143121,348,8.890451019477982e-06
11721,ok,15000,159000,1060,2000,,ei,hyvä,oma,16330,437132,6748955,39143121,348,8.890451019477982e-06
11722,rt,6050,58000,959,1981,1/1,ei,hyvä,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11723,rt,6200,44000,710,1975,1/1,ei,tyyd.,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11724,kt,5500,34375,625,1975,2/3,ei,tyyd.,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11725,kt,5400,43000,796,1963,2/2,ei,tyyd.,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11726,ok,11400,85000,746,1970,,ei,,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11727,ok,15720,150000,954,2008,1/2,ei,hyvä,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11728,ok,13300,250000,1880,2010,1/1,ei,hyvä,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11729,ok,8000,42000,525,1952,,ei,tyyd.,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11730,ok,11100,210000,1892,2005,,ei,hyvä,oma,16600,407208,6745990,102790147,2899,2.82030922671995e-05
11731,ok,14500,70000,483,1968,-1/1,ei,hyvä,oma,16670,400182,6747302,69960323,608,8.69064026476836e-06
11732,ok,8500,38000,447,1933,,ei,huono,oma,16670,400182,6747302,69960323,608,8.69064026476836e-06
11733,ok,10000,67000,670,1945,,ei,hyvä,oma,16670,400182,6747302,69960323,608,8.69064026476836e-06
11734,ok,9150,118000,1290,1990,1/1,ei,tyyd.,oma,16710,413872,6769604,35117660,977,2.782076026705652e-05
11735,ok,10800,144500,1338,1990,1/1,ei,hyvä,oma,16710,413872,6769604,35117660,977,2.782076026705652e-05
11736,ok,12100,190000,1570,2008,,ei,hyvä,oma,16710,413872,6769604,35117660,977,2.782076026705652e-05
11737,ok,25600,358500,1400,2003,3/3,ei,hyvä,oma,16710,413872,6769604,35117660,977,2.782076026705652e-05
11738,ok,12800,185000,1445,1993,,ei,hyvä,oma,16710,413872,6769604,35117660,977,2.782076026705652e-05
11739,ok,52600,250000,475,2009,1/2,ei,hyvä,oma,16800,400557,6765232,189464658,2042,1.0777735655585962e-05
11740,ok,14000,214000,1529,2009,-1/1,ei,hyvä,oma,16800,400557,6765232,189464658,2042,1.0777735655585962e-05
11741,ok,19100,186000,974,2002,,ei,hyvä,oma,16800,400557,6765232,189464658,2042,1.0777735655585962e-05
11742,ok,16900,215000,1272,2003,2/2,ei,hyvä,oma,16800,400557,6765232,189464658,2042,1.0777735655585962e-05
11743,ok,22300,300000,1345,2012,2/2,ei,hyvä,oma,16800,400557,6765232,189464658,2042,1.0777735655585962e-05
11744,ok,11300,110000,973,1983,,ei,,oma,16900,391376,6778215,492174254,4737,9.624639975580681e-06
11745,ok,20300,139000,685,1910,2/2,ei,,oma,16900,391376,6778215,492174254,4737,9.624639975580681e-06
11746,ok,13200,40000,303,1981,,ei,,oma,16900,391376,6778215,492174254,4737,9.624639975580681e-06
11747,ok,16600,130000,783,1974,,ei,,oma,16900,391376,6778215,492174254,4737,9.624639975580681e-06
11748,ok,14250,263000,1846,2012,1/1,ei,hyvä,oma,17110,428734,6771300,19442905,1150,5.914753993809053e-05
11749,ok,12400,165000,1331,1990,-1/1,ei,hyvä,oma,17110,428734,6771300,19442905,1150,5.914753993809053e-05
11750,ok,20400,279000,1368,2011,2/2,ei,hyvä,oma,17110,428734,6771300,19442905,1150,5.914753993809053e-05
11751,ok,12500,210000,1680,1982,-1/1,ei,hyvä,oma,17110,428734,6771300,19442905,1150,5.914753993809053e-05
11752,kt,5500,125000,2273,2006,3/3,on,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11753,kt,4300,29600,688,1970,2/5,on,,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11754,ok,6100,102000,1672,1957,-1/2,ei,tyyd.,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11755,rt,7700,92000,1195,1989,1/1,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11756,kt,7500,123500,1647,2006,,on,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11757,rt,7300,92000,1260,1986,1/1,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11758,rt,8900,69000,775,1981,2/2,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11759,kt,8400,77900,927,1972,4/5,on,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11760,rt,8750,66000,754,1972,1/1,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11761,rt,8400,115000,1369,1985,1/2,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11762,kt,7600,66000,868,1977,2/3,on,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11763,ok,21500,200000,930,1974,-1/2,ei,tyyd.,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11764,ok,14500,153500,1059,1990,-1/1,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11765,rt,10200,116000,1137,1985,1/1,ei,tyyd.,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11766,ok,15000,145000,967,1974,2/2,ei,tyyd.,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11767,ok,16500,182000,1103,1995,,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11768,ok,15400,145000,942,1981,,ei,tyyd.,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11769,ok,9100,50000,549,1962,-1/1,ei,tyyd.,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11770,rt,15780,210000,1331,1997,2/2,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11771,ok,15100,216000,1430,2003,-1/1,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11772,ok,13800,233000,1688,2005,,ei,hyvä,oma,17200,422450,6784371,125414221,5270,4.202075297346064e-05
11773,kt,5700,33500,588,1973,3/3,on,hyvä,oma,17500,410940,6809745,242767182,1795,7.393915376914496e-06
11774,rt,5700,22000,386,1972,,ei,huono,oma,17500,410940,6809745,242767182,1795,7.393915376914496e-06
11775,ok,7570,110000,1453,2016,-1/1,ei,hyvä,oma,17500,410940,6809745,242767182,1795,7.393915376914496e-06
11776,rt,7800,80000,1026,1989,1/1,ei,tyyd.,oma,17800,402776,6828889,474720366,1768,3.7242977690154545e-06
11777,ok,7850,92000,1172,1997,-1/1,ei,hyvä,oma,17800,402776,6828889,474720366,1768,3.7242977690154545e-06
11778,ok,9300,195000,2097,1980,-1/1,ei,tyyd.,oma,17800,402776,6828889,474720366,1768,3.7242977690154545e-06
11779,kt,2500,40000,1600,1984,1/2,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11780,kt,3000,34000,1133,1983,3/3,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11781,kt,4000,60000,1500,1942,1/2,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11782,rt,6300,74000,1175,1984,1/1,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11783,kt,5300,70000,1321,1984,1/3,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11784,kt,5900,74000,1254,2001,2/3,on,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11785,kt,4900,120000,2449,2008,4/4,on,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11786,kt,5900,58000,983,1980,2/5,on,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11787,kt,6100,78120,1281,1971,2/3,on,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11788,kt,5400,75000,1389,1975,2/4,on,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11789,kt,5700,54000,947,1972,1/4,on,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11790,rt,6000,113000,1883,2005,1/1,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11791,rt,9700,195000,2010,2001,1/1,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11792,kt,7200,46000,639,1958,2/3,ei,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11793,kt,7300,120000,1644,1968,2/4,on,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11794,kt,6600,114000,1727,1961,2/5,on,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11795,kt,9000,80000,889,1972,2/4,on,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11796,kt,7800,180000,2308,2012,4/5,on,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11797,rt,9600,139000,1448,1999,1/2,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11798,kt,7200,69000,958,1962,3/3,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11799,rt,10900,240500,2206,2006,1/2,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11800,rt,10400,140000,1346,1981,1/2,ei,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11801,ok,11400,80000,702,1962,-1/1,ei,tyyd.,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11802,ok,11250,125000,1111,1961,-1/2,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11803,ok,12000,120000,1000,1991,-1/1,ei,hyvä,vuokra,18100,449219,6785818,65030158,6900,0.00010610461687637295
11804,ok,17000,248000,1459,1991,,ei,hyvä,oma,18100,449219,6785818,65030158,6900,0.00010610461687637295
11805,kt,5100,47500,931,1965,4/4,on,tyyd.,oma,18130,449713,6784450,4824798,1814,0.0003759742894935705
11806,kt,5800,30000,517,1963,2/3,ei,huono,oma,18130,449713,6784450,4824798,1814,0.0003759742894935705
11807,kt,5000,27000,540,1964,3/3,ei,tyyd.,oma,18130,449713,6784450,4824798,1814,0.0003759742894935705
11808,kt,5700,26000,456,1974,4/5,on,hyvä,oma,18130,449713,6784450,4824798,1814,0.0003759742894935705
11809,kt,6100,53979,885,1961,4/5,on,hyvä,vuokra,18130,449713,6784450,4824798,1814,0.0003759742894935705
11810,kt,7100,65000,915,1966,4/6,on,tyyd.,oma,18130,449713,6784450,4824798,1814,0.0003759742894935705
11811,kt,8100,52200,644,1966,2/3,ei,hyvä,oma,18130,449713,6784450,4824798,1814,0.0003759742894935705
11812,rt,7370,65000,882,1989,1/1,ei,tyyd.,oma,18150,448520,6782450,11611976,2335,0.00020108550000447813
11813,rt,8200,63000,768,1983,,ei,hyvä,oma,18150,448520,6782450,11611976,2335,0.00020108550000447813
11814,rt,7800,85000,1090,1978,1/1,ei,hyvä,oma,18150,448520,6782450,11611976,2335,0.00020108550000447813
11815,ok,11900,94000,790,1976,,ei,tyyd.,oma,18150,448520,6782450,11611976,2335,0.00020108550000447813
